,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_countrycode,objects_has_affiliations_id_ror,objects_has_affiliations_id_source,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_id_source,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_funders,objects_has_funders_id_ror,objects_has_funders_id_source,objects_has_funders_string,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_id_issnl,objects_has_venue_id_source,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_countrycode,dois_has_affiliations_id_ror,dois_has_affiliations_id_source,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_id_source,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_funders,dois_has_funders_id_ror,dois_has_funders_id_source,dois_has_funders_string,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_id_issnl,dois_has_venue_id_source,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_countrycode,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_id_source,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_id_source,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_funders,non_dois_has_funders_id_ror,non_dois_has_funders_id_source,non_dois_has_funders_string,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_id_issnl,non_dois_has_venue_id_source,non_dois_has_venue_string
3564,1690,book-chapter,9,9,0,0,0,0,0,0,0,9,0,9,9,9,2,9,0,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0,9,0,9,9,9,2,9,0,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,1690,monograph,8,8,0,0,0,0,0,0,0,8,0,8,8,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3566,1689,book,3,3,0,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3567,1689,book-chapter,7,7,0,0,0,0,0,0,0,7,0,7,7,7,1,7,0,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0,7,0,7,7,7,1,7,0,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,1689,monograph,6,6,0,0,0,0,0,0,0,5,0,5,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,1688,book,20,20,0,0,0,0,0,0,0,20,0,20,20,20,2,20,0,0,0,0,0,20,0,0,20,20,0,0,0,0,0,0,20,0,20,20,20,2,20,0,0,0,0,0,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3570,1688,book-chapter,9,9,0,0,0,0,0,0,0,9,0,9,9,9,0,9,0,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0,9,0,9,9,9,0,9,0,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3571,1688,monograph,5,5,0,0,0,0,0,0,0,5,0,5,5,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3572,1687,book,3,3,0,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3573,1687,book-chapter,40,40,0,0,0,0,0,0,0,40,0,40,40,40,4,40,0,0,0,0,0,39,0,0,39,39,0,0,0,0,0,0,40,0,40,40,40,4,40,0,0,0,0,0,39,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3574,1687,journal-article,36,36,0,36,5,2,2,2,5,26,0,26,26,26,9,36,0,0,0,0,0,33,33,33,33,33,36,5,2,2,2,5,26,0,26,26,26,9,36,0,0,0,0,0,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3575,1687,monograph,12,12,0,0,0,0,0,0,0,12,0,12,12,12,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,12,12,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3576,1686,book,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3577,1686,book-chapter,7,7,0,0,0,0,0,0,0,7,0,7,7,7,2,7,0,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0,7,0,7,7,7,2,7,0,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3578,1686,journal-article,50,50,0,48,7,1,1,1,7,29,0,29,29,29,22,50,0,0,0,0,0,46,45,45,46,46,48,7,1,1,1,7,29,0,29,29,29,22,50,0,0,0,0,0,46,45,45,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,1686,monograph,8,8,0,0,0,0,0,0,0,8,0,8,8,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3580,1685,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,1685,book-chapter,17,17,0,0,0,0,0,0,0,17,0,17,17,17,2,17,0,0,0,0,0,16,0,0,16,16,0,0,0,0,0,0,17,0,17,17,17,2,17,0,0,0,0,0,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,1685,journal-article,107,107,0,105,37,21,21,21,37,64,2,64,64,64,39,107,0,0,0,0,0,93,93,93,93,93,105,37,21,21,21,37,64,2,64,64,64,39,107,0,0,0,0,0,93,93,93,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,1685,monograph,11,11,0,0,0,0,0,0,0,11,0,11,11,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,11,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,1684,book,2,2,0,0,0,0,0,0,0,2,0,2,2,2,2,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2,2,2,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,1684,book-chapter,14,14,0,1,0,0,0,0,0,14,0,14,14,14,3,14,0,0,0,0,0,14,0,0,14,14,1,0,0,0,0,0,14,0,14,14,14,3,14,0,0,0,0,0,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,1684,journal-article,93,93,0,89,27,15,15,15,27,63,0,63,63,63,39,93,0,0,0,0,0,79,79,79,79,79,89,27,15,15,15,27,63,0,63,63,63,39,93,0,0,0,0,0,79,79,79,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,1684,monograph,7,7,0,0,0,0,0,0,0,7,0,7,7,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,1683,book,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,1683,book-chapter,11,11,0,0,0,0,0,0,0,11,0,11,11,11,2,11,0,0,0,0,0,11,0,0,11,11,0,0,0,0,0,0,11,0,11,11,11,2,11,0,0,0,0,0,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,1683,journal-article,61,61,0,58,16,10,10,10,16,41,1,41,41,41,21,61,0,0,0,0,0,52,52,52,52,52,58,16,10,10,10,16,41,1,41,41,41,21,61,0,0,0,0,0,52,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,1683,monograph,6,6,0,0,0,0,0,0,0,6,0,6,6,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,1682,book-chapter,65,65,0,0,0,0,0,0,0,65,0,65,65,65,4,65,0,0,0,0,0,64,0,0,64,64,0,0,0,0,0,0,65,0,65,65,65,4,65,0,0,0,0,0,64,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,1682,journal-article,31,31,0,29,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0,0,30,30,30,30,30,29,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0,0,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,1682,monograph,8,8,0,0,0,0,0,0,0,8,0,8,8,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,1681,book-chapter,76,76,0,1,1,0,0,0,1,76,0,76,76,76,9,76,0,0,0,0,0,74,0,0,74,74,1,1,0,0,0,1,76,0,76,76,76,9,76,0,0,0,0,0,74,0,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,1681,journal-article,30,30,0,26,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,29,29,29,29,29,26,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,1681,monograph,8,8,0,0,0,0,0,0,0,8,0,8,8,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,1680,book,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,1,0,1,1,1,1,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,1680,book-chapter,13,13,0,0,0,0,0,0,0,12,0,12,12,12,6,13,0,0,0,0,0,12,0,0,12,12,0,0,0,0,0,0,12,0,12,12,12,6,13,0,0,0,0,0,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,1680,monograph,7,7,0,0,0,0,0,0,0,7,1,7,7,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,7,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,1679,book,2,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3602,1679,book-chapter,48,48,0,0,0,0,0,0,0,47,0,47,47,47,5,48,0,0,0,0,0,48,0,0,48,48,0,0,0,0,0,0,47,0,47,47,47,5,48,0,0,0,0,0,48,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3603,1679,journal-article,23,23,0,20,1,1,1,1,1,8,0,8,8,8,7,23,0,0,0,0,0,22,22,22,22,22,20,1,1,1,1,1,8,0,8,8,8,7,23,0,0,0,0,0,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,1679,monograph,8,8,0,0,0,0,0,0,0,8,0,8,8,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,1678,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,1678,book-chapter,19,19,0,0,0,0,0,0,0,15,0,15,15,15,4,19,0,0,0,0,0,18,0,0,18,18,0,0,0,0,0,0,15,0,15,15,15,4,19,0,0,0,0,0,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,1678,journal-article,36,36,0,36,6,3,3,3,6,27,0,27,27,27,9,36,0,0,0,0,0,33,33,33,33,33,36,6,3,3,3,6,27,0,27,27,27,9,36,0,0,0,0,0,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,1678,monograph,15,15,0,0,0,0,0,0,0,15,2,15,15,15,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,15,15,15,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,1677,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3610,1677,book-chapter,5,5,0,0,0,0,0,0,0,5,0,5,5,5,2,5,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,5,0,5,5,5,2,5,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,1677,journal-article,37,37,0,37,5,0,0,0,5,20,0,20,20,20,12,37,0,0,0,0,0,36,36,36,36,36,37,5,0,0,0,5,20,0,20,20,20,12,37,0,0,0,0,0,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,1677,monograph,7,7,0,0,0,0,0,0,0,7,0,7,7,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,1676,book-chapter,6,6,0,0,0,0,0,0,0,6,0,6,6,6,2,6,0,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0,6,0,6,6,6,2,6,0,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3614,1676,journal-article,64,64,0,57,4,1,1,1,4,29,0,29,29,29,24,64,0,0,0,0,0,57,57,57,57,57,57,4,1,1,1,4,29,0,29,29,29,24,64,0,0,0,0,0,57,57,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,1676,monograph,10,10,0,0,0,0,0,0,0,10,0,10,10,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3616,1675,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,1675,book-chapter,7,7,0,0,0,0,0,0,0,7,0,7,7,7,2,7,0,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0,7,0,7,7,7,2,7,0,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,1675,journal-article,66,66,0,65,3,0,0,0,3,30,0,30,30,30,19,66,0,0,0,0,0,63,63,63,63,63,65,3,0,0,0,3,30,0,30,30,30,19,66,0,0,0,0,0,63,63,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3619,1675,monograph,9,9,0,0,0,0,0,0,0,9,0,9,9,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,1674,book-chapter,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,1674,journal-article,53,53,0,53,4,1,1,1,4,28,0,28,28,28,20,53,0,0,0,0,0,50,50,50,50,50,53,4,1,1,1,4,28,0,28,28,28,20,53,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,1674,monograph,10,10,0,0,0,0,0,0,0,10,0,10,10,10,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,10,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,1673,book-chapter,57,57,0,1,0,0,0,0,0,57,0,57,57,57,5,57,0,0,0,0,0,55,0,0,55,55,1,0,0,0,0,0,57,0,57,57,57,5,57,0,0,0,0,0,55,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,1673,journal-article,69,69,0,69,6,3,3,3,6,38,0,38,38,38,24,69,0,0,0,0,0,64,64,64,64,64,69,6,3,3,3,6,38,0,38,38,38,24,69,0,0,0,0,0,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,1673,monograph,10,10,0,0,0,0,0,0,0,9,1,9,9,9,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,9,9,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,1672,book,2,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,1672,book-chapter,14,14,0,0,0,0,0,0,0,14,0,14,14,14,4,14,0,0,0,0,0,14,0,0,14,14,0,0,0,0,0,0,14,0,14,14,14,4,14,0,0,0,0,0,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,1672,journal-article,69,69,0,69,9,5,5,5,9,44,0,44,44,44,28,69,0,0,0,0,0,60,60,60,60,60,69,9,5,5,5,9,44,0,44,44,44,28,69,0,0,0,0,0,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3629,1672,monograph,10,10,0,1,0,0,0,0,0,9,0,9,9,9,7,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,9,9,9,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,1671,book,2,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3631,1671,book-chapter,13,13,0,0,0,0,0,0,0,13,0,13,13,13,4,13,0,0,0,0,0,13,0,0,13,13,0,0,0,0,0,0,13,0,13,13,13,4,13,0,0,0,0,0,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3632,1671,journal-article,79,79,0,77,2,0,0,0,2,29,0,29,29,29,19,79,0,0,0,0,0,67,67,67,67,67,77,2,0,0,0,2,29,0,29,29,29,19,79,0,0,0,0,0,67,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3633,1671,monograph,12,12,0,0,0,0,0,0,0,12,0,12,12,12,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,12,12,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3634,1670,book,3,3,0,0,0,0,0,0,0,3,0,3,3,3,1,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,0,3,3,3,1,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,1670,book-chapter,107,107,0,0,0,0,0,0,0,105,0,105,105,105,6,107,0,0,0,0,0,104,0,0,104,104,0,0,0,0,0,0,105,0,105,105,105,6,107,0,0,0,0,0,104,0,0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3636,1670,journal-article,70,70,0,69,6,2,2,2,6,40,0,40,40,40,21,70,0,0,0,0,0,60,60,60,60,60,69,6,2,2,2,6,40,0,40,40,40,21,70,0,0,0,0,0,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3637,1670,monograph,11,11,0,0,0,0,0,0,0,11,1,11,11,11,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,11,11,11,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3638,1670,other,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3639,1669,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3640,1669,book-chapter,7,7,0,0,0,0,0,0,0,7,0,7,7,7,2,7,0,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0,7,0,7,7,7,2,7,0,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3641,1669,journal-article,60,60,0,59,7,3,3,3,7,23,0,23,23,23,23,60,0,0,0,0,0,58,58,58,58,58,59,7,3,3,3,7,23,0,23,23,23,23,60,0,0,0,0,0,58,58,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,1669,monograph,9,9,0,0,0,0,0,0,0,9,1,9,9,9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,9,9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3643,1668,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,1668,book-chapter,19,19,0,0,0,0,0,0,0,19,0,19,19,19,2,19,0,0,0,0,0,19,0,0,19,19,0,0,0,0,0,0,19,0,19,19,19,2,19,0,0,0,0,0,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3645,1668,journal-article,72,72,0,70,0,0,0,0,0,0,0,0,0,0,28,72,0,0,0,0,0,70,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0,28,72,0,0,0,0,0,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3646,1668,monograph,5,5,0,0,0,0,0,0,0,5,0,5,5,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3647,1667,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3648,1667,book-chapter,27,27,0,0,0,0,0,0,0,26,0,26,26,26,2,27,0,0,0,0,0,25,0,0,25,25,0,0,0,0,0,0,26,0,26,26,26,2,27,0,0,0,0,0,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
